Condition,Session,Individual,Group,Gender,BreakfastToday,BreakfastUsually,HowHungry,Q1,Q2,Q3,Q4P,Q5P,Q1NP,Q2NP,Q3NP,Contribution,Punishment Sent,Punishment Received,Initial Payoff,Final Payoff,Group Contribution,Group Share,Total Payoff,Participant Number,Punishment First,Punishment Round,Questions Correct,Punishment Questions Correct,Non Punishment Questions Correct,Trial Number,Condition Name,TimeContribution,TimePunishment
1,1,21,3,M,1,1,1,1,1,1,1,1,1,1,1,20,0,0,28,28,80,28,576,12,Y,Y,1,1,1,6,Breakfast,6,5
1,1,21,3,M,1,1,1,1,1,1,1,1,1,1,1,20,0,0,28,28,80,28,576,12,Y,Y,1,1,1,7,Breakfast,4,6
1,1,21,3,M,1,1,1,1,1,1,1,1,1,1,1,20,0,0,28,28,80,28,576,12,Y,Y,1,1,1,8,Breakfast,7,6
1,1,21,3,M,1,1,1,1,1,1,1,1,1,1,1,20,0,0,28,28,80,28,576,12,Y,Y,1,1,1,9,Breakfast,7,5
1,1,21,3,M,1,1,1,1,1,1,1,1,1,1,1,20,0,0,28,28,80,28,576,12,Y,Y,1,1,1,10,Breakfast,16,5
1,1,21,3,M,1,1,1,1,1,1,1,1,1,1,1,10,NA,NA,NA,31,60,21,576,12,Y,N,1,1,1,11,Breakfast,8,NA
1,1,21,3,M,1,1,1,1,1,1,1,1,1,1,1,10,NA,NA,NA,29,55,19,576,12,Y,N,1,1,1,12,Breakfast,7,NA
1,1,21,3,M,1,1,1,1,1,1,1,1,1,1,1,5,NA,NA,NA,38,65,23,576,12,Y,N,1,1,1,13,Breakfast,5,NA
1,1,21,3,M,1,1,1,1,1,1,1,1,1,1,1,5,NA,NA,NA,33,50,18,576,12,Y,N,1,1,1,14,Breakfast,19,NA
1,1,21,3,M,1,1,1,1,1,1,1,1,1,1,1,10,NA,NA,NA,29,54,19,576,12,Y,N,1,1,1,15,Breakfast,5,NA
1,1,21,3,M,1,1,1,1,1,1,1,1,1,1,1,7,NA,NA,NA,31,50,18,576,12,Y,N,1,1,1,16,Breakfast,12,NA
1,1,21,3,M,1,1,1,1,1,1,1,1,1,1,1,10,NA,NA,NA,29,53,19,576,12,Y,N,1,1,1,17,Breakfast,8,NA
1,1,21,3,M,1,1,1,1,1,1,1,1,1,1,1,0,NA,NA,NA,35,43,15,576,12,Y,N,1,1,1,18,Breakfast,5,NA
1,1,21,3,M,1,1,1,1,1,1,1,1,1,1,1,5,NA,NA,NA,25,29,10,576,12,Y,N,1,1,1,19,Breakfast,6,NA
1,1,21,3,M,1,1,1,1,1,1,1,1,1,1,1,0,NA,NA,NA,22,4,2,576,12,Y,N,1,1,1,20,Breakfast,3,NA
0,2,31,4,F,0,0,4,1,0,0,1,0,0,0,0,10,5,0,32,27,65,23,512,13,Y,Y,0.25,0.5,0.166666667,1,No Breakfast,51,58
0,2,31,4,F,0,0,4,1,0,0,1,0,0,0,0,15,0,6,31,25,75,26,512,13,Y,Y,0.25,0.5,0.166666667,2,No Breakfast,34,36
0,2,31,4,F,0,0,4,1,0,0,1,0,0,0,0,20,6,0,28,22,80,28,512,13,Y,Y,0.25,0.5,0.166666667,3,No Breakfast,27,29
0,2,31,4,F,0,0,4,1,0,0,1,0,0,0,0,20,0,0,28,28,80,28,512,13,Y,Y,0.25,0.5,0.166666667,4,No Breakfast,4,25
0,2,31,4,F,0,0,4,1,0,0,1,0,0,0,0,20,3,0,28,25,80,28,512,13,Y,Y,0.25,0.5,0.166666667,5,No Breakfast,5,28
0,2,31,4,F,0,0,4,1,0,0,1,0,0,0,0,20,0,0,28,28,80,28,512,13,Y,Y,0.25,0.5,0.166666667,6,No Breakfast,5,34
0,2,31,4,F,0,0,4,1,0,0,1,0,0,0,0,20,0,0,28,28,80,28,512,13,Y,Y,0.25,0.5,0.166666667,7,No Breakfast,30,31
0,2,31,4,F,0,0,4,1,0,0,1,0,0,0,0,20,0,0,28,28,80,28,512,13,Y,Y,0.25,0.5,0.166666667,8,No Breakfast,5,69
0,2,31,4,F,0,0,4,1,0,0,1,0,0,0,0,20,0,0,28,28,80,28,512,13,Y,Y,0.25,0.5,0.166666667,9,No Breakfast,43,29
0,2,31,4,F,0,0,4,1,0,0,1,0,0,0,0,20,0,28,28,0,80,28,512,13,Y,Y,0.25,0.5,0.166666667,10,No Breakfast,22,88
0,2,31,4,F,0,0,4,1,0,0,1,0,0,0,0,15,NA,NA,NA,31,75,26,512,13,Y,N,0.25,0.5,0.166666667,11,No Breakfast,5,NA
0,2,31,4,F,0,0,4,1,0,0,1,0,0,0,0,20,NA,NA,NA,28,80,28,512,13,Y,N,0.25,0.5,0.166666667,12,No Breakfast,7,NA
0,2,31,4,F,0,0,4,1,0,0,1,0,0,0,0,20,NA,NA,NA,28,80,28,512,13,Y,N,0.25,0.5,0.166666667,13,No Breakfast,6,NA
0,2,31,4,F,0,0,4,1,0,0,1,0,0,0,0,20,NA,NA,NA,28,80,28,512,13,Y,N,0.25,0.5,0.166666667,14,No Breakfast,40,NA
0,2,31,4,F,0,0,4,1,0,0,1,0,0,0,0,20,NA,NA,NA,28,80,28,512,13,Y,N,0.25,0.5,0.166666667,15,No Breakfast,4,NA
0,2,31,4,F,0,0,4,1,0,0,1,0,0,0,0,18,NA,NA,NA,29,78,27,512,13,Y,N,0.25,0.5,0.166666667,16,No Breakfast,13,NA
0,2,31,4,F,0,0,4,1,0,0,1,0,0,0,0,19,NA,NA,NA,29,79,28,512,13,Y,N,0.25,0.5,0.166666667,17,No Breakfast,10,NA
0,2,31,4,F,0,0,4,1,0,0,1,0,0,0,0,19,NA,NA,NA,29,79,28,512,13,Y,N,0.25,0.5,0.166666667,18,No Breakfast,9,NA
0,2,31,4,F,0,0,4,1,0,0,1,0,0,0,0,20,NA,NA,NA,28,80,28,512,13,Y,N,0.25,0.5,0.166666667,19,No Breakfast,8,NA
0,2,31,4,F,0,0,4,1,0,0,1,0,0,0,0,19,NA,NA,NA,15,40,14,512,13,Y,N,0.25,0.5,0.166666667,20,No Breakfast,33,NA
0,2,30,4,F,0,0,1,0,1,0,1,1,0,1,0,20,0,4,22,18,65,23,515,14,Y,Y,0.5,1,0.333333333,1,No Breakfast,8,10
0,2,30,4,F,0,0,1,0,1,0,1,1,0,1,0,20,2,0,26,24,75,26,515,14,Y,Y,0.5,1,0.333333333,2,No Breakfast,10,38
0,2,30,4,F,0,0,1,0,1,0,1,1,0,1,0,20,0,6,28,22,80,28,515,14,Y,Y,0.5,1,0.333333333,3,No Breakfast,4,5
0,2,30,4,F,0,0,1,0,1,0,1,1,0,1,0,20,0,0,28,28,80,28,515,14,Y,Y,0.5,1,0.333333333,4,No Breakfast,6,10
0,2,30,4,F,0,0,1,0,1,0,1,1,0,1,0,20,0,3,28,25,80,28,515,14,Y,Y,0.5,1,0.333333333,5,No Breakfast,4,9
0,2,30,4,F,0,0,1,0,1,0,1,1,0,1,0,20,0,0,28,28,80,28,515,14,Y,Y,0.5,1,0.333333333,6,No Breakfast,4,5
0,2,30,4,F,0,0,1,0,1,0,1,1,0,1,0,20,0,0,28,28,80,28,515,14,Y,Y,0.5,1,0.333333333,7,No Breakfast,7,8
0,2,30,4,F,0,0,1,0,1,0,1,1,0,1,0,20,0,0,28,28,80,28,515,14,Y,Y,0.5,1,0.333333333,8,No Breakfast,8,4
0,2,30,4,F,0,0,1,0,1,0,1,1,0,1,0,20,0,0,28,28,80,28,515,14,Y,Y,0.5,1,0.333333333,9,No Breakfast,4,4
0,2,30,4,F,0,0,1,0,1,0,1,1,0,1,0,20,0,25,28,3,80,28,515,14,Y,Y,0.5,1,0.333333333,10,No Breakfast,4,4
0,2,30,4,F,0,0,1,0,1,0,1,1,0,1,0,20,NA,NA,NA,26,75,26,515,14,Y,N,0.5,1,0.333333333,11,No Breakfast,19,NA
0,2,30,4,F,0,0,1,0,1,0,1,1,0,1,0,20,NA,NA,NA,28,80,28,515,14,Y,N,0.5,1,0.333333333,12,No Breakfast,4,NA
0,2,30,4,F,0,0,1,0,1,0,1,1,0,1,0,20,NA,NA,NA,28,80,28,515,14,Y,N,0.5,1,0.333333333,13,No Breakfast,3,NA
0,2,30,4,F,0,0,1,0,1,0,1,1,0,1,0,20,NA,NA,NA,28,80,28,515,14,Y,N,0.5,1,0.333333333,14,No Breakfast,3,NA
0,2,30,4,F,0,0,1,0,1,0,1,1,0,1,0,20,NA,NA,NA,28,80,28,515,14,Y,N,0.5,1,0.333333333,15,No Breakfast,6,NA
0,2,30,4,F,0,0,1,0,1,0,1,1,0,1,0,20,NA,NA,NA,27,78,27,515,14,Y,N,0.5,1,0.333333333,16,No Breakfast,4,NA
0,2,30,4,F,0,0,1,0,1,0,1,1,0,1,0,20,NA,NA,NA,28,79,28,515,14,Y,N,0.5,1,0.333333333,17,No Breakfast,4,NA
0,2,30,4,F,0,0,1,0,1,0,1,1,0,1,0,20,NA,NA,NA,28,79,28,515,14,Y,N,0.5,1,0.333333333,18,No Breakfast,4,NA
0,2,30,4,F,0,0,1,0,1,0,1,1,0,1,0,20,NA,NA,NA,28,80,28,515,14,Y,N,0.5,1,0.333333333,19,No Breakfast,5,NA
0,2,30,4,F,0,0,1,0,1,0,1,1,0,1,0,0,NA,NA,NA,34,40,14,515,14,Y,N,0.5,1,0.333333333,20,No Breakfast,5,NA
0,2,16,4,F,0,0,6,1,1,1,1,1,1,1,1,20,0,4,22,18,65,23,497,15,Y,Y,1,1,1,1,No Breakfast,5,36
0,2,16,4,F,0,0,6,1,1,1,1,1,1,1,1,20,0,0,26,26,75,26,497,15,Y,Y,1,1,1,2,No Breakfast,18,9
0,2,16,4,F,0,0,6,1,1,1,1,1,1,1,1,20,0,6,28,22,80,28,497,15,Y,Y,1,1,1,3,No Breakfast,5,8
0,2,16,4,F,0,0,6,1,1,1,1,1,1,1,1,20,0,0,28,28,80,28,497,15,Y,Y,1,1,1,4,No Breakfast,4,8
0,2,16,4,F,0,0,6,1,1,1,1,1,1,1,1,20,0,3,28,25,80,28,497,15,Y,Y,1,1,1,5,No Breakfast,5,8
0,2,16,4,F,0,0,6,1,1,1,1,1,1,1,1,20,0,0,28,28,80,28,497,15,Y,Y,1,1,1,6,No Breakfast,4,8
0,2,16,4,F,0,0,6,1,1,1,1,1,1,1,1,20,0,0,28,28,80,28,497,15,Y,Y,1,1,1,7,No Breakfast,4,5
0,2,16,4,F,0,0,6,1,1,1,1,1,1,1,1,20,0,0,28,28,80,28,497,15,Y,Y,1,1,1,8,No Breakfast,4,5
0,2,16,4,F,0,0,6,1,1,1,1,1,1,1,1,20,0,0,28,28,80,28,497,15,Y,Y,1,1,1,9,No Breakfast,4,4
0,2,16,4,F,0,0,6,1,1,1,1,1,1,1,1,20,0,25,28,3,80,28,497,15,Y,Y,1,1,1,10,No Breakfast,4,7
0,2,16,4,F,0,0,6,1,1,1,1,1,1,1,1,20,NA,NA,NA,26,75,26,497,15,Y,N,1,1,1,11,No Breakfast,6,NA
0,2,16,4,F,0,0,6,1,1,1,1,1,1,1,1,20,NA,NA,NA,28,80,28,497,15,Y,N,1,1,1,12,No Breakfast,4,NA
0,2,16,4,F,0,0,6,1,1,1,1,1,1,1,1,20,NA,NA,NA,28,80,28,497,15,Y,N,1,1,1,13,No Breakfast,5,NA
0,2,16,4,F,0,0,6,1,1,1,1,1,1,1,1,20,NA,NA,NA,28,80,28,497,15,Y,N,1,1,1,14,No Breakfast,4,NA
0,2,16,4,F,0,0,6,1,1,1,1,1,1,1,1,20,NA,NA,NA,28,80,28,497,15,Y,N,1,1,1,15,No Breakfast,4,NA
0,2,16,4,F,0,0,6,1,1,1,1,1,1,1,1,20,NA,NA,NA,27,78,27,497,15,Y,N,1,1,1,16,No Breakfast,4,NA
0,2,16,4,F,0,0,6,1,1,1,1,1,1,1,1,20,NA,NA,NA,28,79,28,497,15,Y,N,1,1,1,17,No Breakfast,3,NA
0,2,16,4,F,0,0,6,1,1,1,1,1,1,1,1,20,NA,NA,NA,28,79,28,497,15,Y,N,1,1,1,18,No Breakfast,4,NA
0,2,16,4,F,0,0,6,1,1,1,1,1,1,1,1,20,NA,NA,NA,28,80,28,497,15,Y,N,1,1,1,19,No Breakfast,4,NA
0,2,16,4,F,0,0,6,1,1,1,1,1,1,1,1,20,NA,NA,NA,14,40,14,497,15,Y,N,1,1,1,20,No Breakfast,3,NA
0,2,24,4,M,0,1,7,0,1,0,1,1,0,1,1,15,0,3,27,24,65,23,519,16,Y,Y,0.625,1,0.5,1,No Breakfast,59,16
0,2,24,4,M,0,1,7,0,1,0,1,1,0,1,1,20,0,0,26,26,75,26,519,16,Y,Y,0.625,1,0.5,2,No Breakfast,19,9
0,2,24,4,M,0,1,7,0,1,0,1,1,0,1,1,20,0,6,28,22,80,28,519,16,Y,Y,0.625,1,0.5,3,No Breakfast,5,6
0,2,24,4,M,0,1,7,0,1,0,1,1,0,1,1,20,0,0,28,28,80,28,519,16,Y,Y,0.625,1,0.5,4,No Breakfast,4,5
0,2,24,4,M,0,1,7,0,1,0,1,1,0,1,1,20,0,3,28,25,80,28,519,16,Y,Y,0.625,1,0.5,5,No Breakfast,6,6
0,2,24,4,M,0,1,7,0,1,0,1,1,0,1,1,20,0,0,28,28,80,28,519,16,Y,Y,0.625,1,0.5,6,No Breakfast,4,12
0,2,24,4,M,0,1,7,0,1,0,1,1,0,1,1,20,0,0,28,28,80,28,519,16,Y,Y,0.625,1,0.5,7,No Breakfast,5,11
0,2,24,4,M,0,1,7,0,1,0,1,1,0,1,1,20,0,0,28,28,80,28,519,16,Y,Y,0.625,1,0.5,8,No Breakfast,5,9
0,2,24,4,M,0,1,7,0,1,0,1,1,0,1,1,20,0,0,28,28,80,28,519,16,Y,Y,0.625,1,0.5,9,No Breakfast,4,5
0,2,24,4,M,0,1,7,0,1,0,1,1,0,1,1,20,28,0,28,0,80,28,519,16,Y,Y,0.625,1,0.5,10,No Breakfast,4,25
0,2,24,4,M,0,1,7,0,1,0,1,1,0,1,1,20,NA,NA,NA,26,75,26,519,16,Y,N,0.625,1,0.5,11,No Breakfast,5,NA
0,2,24,4,M,0,1,7,0,1,0,1,1,0,1,1,20,NA,NA,NA,28,80,28,519,16,Y,N,0.625,1,0.5,12,No Breakfast,4,NA
0,2,24,4,M,0,1,7,0,1,0,1,1,0,1,1,20,NA,NA,NA,28,80,28,519,16,Y,N,0.625,1,0.5,13,No Breakfast,3,NA
0,2,24,4,M,0,1,7,0,1,0,1,1,0,1,1,20,NA,NA,NA,28,80,28,519,16,Y,N,0.625,1,0.5,14,No Breakfast,3,NA
0,2,24,4,M,0,1,7,0,1,0,1,1,0,1,1,20,NA,NA,NA,28,80,28,519,16,Y,N,0.625,1,0.5,15,No Breakfast,3,NA
0,2,24,4,M,0,1,7,0,1,0,1,1,0,1,1,20,NA,NA,NA,27,78,27,519,16,Y,N,0.625,1,0.5,16,No Breakfast,3,NA
0,2,24,4,M,0,1,7,0,1,0,1,1,0,1,1,20,NA,NA,NA,28,79,28,519,16,Y,N,0.625,1,0.5,17,No Breakfast,4,NA
0,2,24,4,M,0,1,7,0,1,0,1,1,0,1,1,20,NA,NA,NA,28,79,28,519,16,Y,N,0.625,1,0.5,18,No Breakfast,4,NA
0,2,24,4,M,0,1,7,0,1,0,1,1,0,1,1,20,NA,NA,NA,28,80,28,519,16,Y,N,0.625,1,0.5,19,No Breakfast,3,NA
0,2,24,4,M,0,1,7,0,1,0,1,1,0,1,1,1,NA,NA,NA,33,40,14,519,16,Y,N,0.625,1,0.5,20,No Breakfast,3,NA
0,2,14,5,M,0,0,7,1,1,1,1,1,1,1,1,10,0,0,24,24,40,14,553,17,Y,Y,1,1,1,1,No Breakfast,6,8
0,2,14,5,M,0,0,7,1,1,1,1,1,1,1,1,20,0,0,18,18,54,19,553,17,Y,Y,1,1,1,2,No Breakfast,11,6
0,2,14,5,M,0,0,7,1,1,1,1,1,1,1,1,20,0,0,19,19,56,20,553,17,Y,Y,1,1,1,3,No Breakfast,5,12
0,2,14,5,M,0,0,7,1,1,1,1,1,1,1,1,15,0,0,24,24,55,19,553,17,Y,Y,1,1,1,4,No Breakfast,5,6
0,2,14,5,M,0,0,7,1,1,1,1,1,1,1,1,15,0,0,26,26,60,21,553,17,Y,Y,1,1,1,5,No Breakfast,5,7
0,2,14,5,M,0,0,7,1,1,1,1,1,1,1,1,15,0,0,27,27,65,23,553,17,Y,Y,1,1,1,6,No Breakfast,5,4
0,2,14,5,M,0,0,7,1,1,1,1,1,1,1,1,15,0,0,27,27,65,23,553,17,Y,Y,1,1,1,7,No Breakfast,3,4
0,2,14,5,M,0,0,7,1,1,1,1,1,1,1,1,10,0,0,32,32,65,23,553,17,Y,Y,1,1,1,8,No Breakfast,12,4
0,2,14,5,M,0,0,7,1,1,1,1,1,1,1,1,0,0,0,37,37,50,18,553,17,Y,Y,1,1,1,9,No Breakfast,8,4
0,2,14,5,M,0,0,7,1,1,1,1,1,1,1,1,0,0,0,28,28,25,9,553,17,Y,Y,1,1,1,10,No Breakfast,2,4
0,2,14,5,M,0,0,7,1,1,1,1,1,1,1,1,10,NA,NA,NA,26,45,16,553,17,Y,N,1,1,1,11,No Breakfast,5,NA
0,2,14,5,M,0,0,7,1,1,1,1,1,1,1,1,10,NA,NA,NA,28,50,18,553,17,Y,N,1,1,1,12,No Breakfast,2,NA
0,2,14,5,M,0,0,7,1,1,1,1,1,1,1,1,10,NA,NA,NA,29,55,19,553,17,Y,N,1,1,1,13,No Breakfast,1,NA
0,2,14,5,M,0,0,7,1,1,1,1,1,1,1,1,10,NA,NA,NA,29,55,19,553,17,Y,N,1,1,1,14,No Breakfast,2,NA
0,2,14,5,M,0,0,7,1,1,1,1,1,1,1,1,10,NA,NA,NA,29,55,19,553,17,Y,N,1,1,1,15,No Breakfast,2,NA
0,2,14,5,M,0,0,7,1,1,1,1,1,1,1,1,10,NA,NA,NA,28,50,18,553,17,Y,N,1,1,1,16,No Breakfast,1,NA
0,2,14,5,M,0,0,7,1,1,1,1,1,1,1,1,10,NA,NA,NA,29,55,19,553,17,Y,N,1,1,1,17,No Breakfast,2,NA
0,2,14,5,M,0,0,7,1,1,1,1,1,1,1,1,0,NA,NA,NA,32,35,12,553,17,Y,N,1,1,1,18,No Breakfast,1,NA
0,2,14,5,M,0,0,7,1,1,1,1,1,1,1,1,0,NA,NA,NA,32,35,12,553,17,Y,N,1,1,1,19,No Breakfast,1,NA
0,2,14,5,M,0,0,7,1,1,1,1,1,1,1,1,0,NA,NA,NA,29,25,9,553,17,Y,N,1,1,1,20,No Breakfast,1,NA
0,2,21,5,F,0,0,2,1,1,0,0,1,1,1,1,10,0,0,24,24,40,14,418,18,Y,Y,0.75,0.5,0.833333333,1,No Breakfast,37,43
0,2,21,5,F,0,0,2,1,1,0,0,1,1,1,1,14,0,0,24,24,54,19,418,18,Y,Y,0.75,0.5,0.833333333,2,No Breakfast,15,16
0,2,21,5,F,0,0,2,1,1,0,0,1,1,1,1,16,0,0,23,23,56,20,418,18,Y,Y,0.75,0.5,0.833333333,3,No Breakfast,10,8
0,2,21,5,F,0,0,2,1,1,0,0,1,1,1,1,20,0,0,19,19,55,19,418,18,Y,Y,0.75,0.5,0.833333333,4,No Breakfast,14,5
0,2,21,5,F,0,0,2,1,1,0,0,1,1,1,1,15,0,0,26,26,60,21,418,18,Y,Y,0.75,0.5,0.833333333,5,No Breakfast,7,14
0,2,21,5,F,0,0,2,1,1,0,0,1,1,1,1,20,0,0,22,22,65,23,418,18,Y,Y,0.75,0.5,0.833333333,6,No Breakfast,3,6
0,2,21,5,F,0,0,2,1,1,0,0,1,1,1,1,20,0,0,22,22,65,23,418,18,Y,Y,0.75,0.5,0.833333333,7,No Breakfast,3,5
0,2,21,5,F,0,0,2,1,1,0,0,1,1,1,1,15,0,0,27,27,65,23,418,18,Y,Y,0.75,0.5,0.833333333,8,No Breakfast,4,5
0,2,21,5,F,0,0,2,1,1,0,0,1,1,1,1,20,0,0,17,17,50,18,418,18,Y,Y,0.75,0.5,0.833333333,9,No Breakfast,4,10
0,2,21,5,F,0,0,2,1,1,0,0,1,1,1,1,15,0,0,13,13,25,9,418,18,Y,Y,0.75,0.5,0.833333333,10,No Breakfast,3,12
0,2,21,5,F,0,0,2,1,1,0,0,1,1,1,1,15,NA,NA,NA,21,45,16,418,18,Y,N,0.75,0.5,0.833333333,11,No Breakfast,8,NA
0,2,21,5,F,0,0,2,1,1,0,0,1,1,1,1,20,NA,NA,NA,18,50,18,418,18,Y,N,0.75,0.5,0.833333333,12,No Breakfast,8,NA
0,2,21,5,F,0,0,2,1,1,0,0,1,1,1,1,15,NA,NA,NA,24,55,19,418,18,Y,N,0.75,0.5,0.833333333,13,No Breakfast,7,NA
0,2,21,5,F,0,0,2,1,1,0,0,1,1,1,1,15,NA,NA,NA,24,55,19,418,18,Y,N,0.75,0.5,0.833333333,14,No Breakfast,4,NA
0,2,21,5,F,0,0,2,1,1,0,0,1,1,1,1,20,NA,NA,NA,19,55,19,418,18,Y,N,0.75,0.5,0.833333333,15,No Breakfast,3,NA
0,2,21,5,F,0,0,2,1,1,0,0,1,1,1,1,15,NA,NA,NA,23,50,18,418,18,Y,N,0.75,0.5,0.833333333,16,No Breakfast,3,NA
0,2,21,5,F,0,0,2,1,1,0,0,1,1,1,1,15,NA,NA,NA,24,55,19,418,18,Y,N,0.75,0.5,0.833333333,17,No Breakfast,4,NA
0,2,21,5,F,0,0,2,1,1,0,0,1,1,1,1,15,NA,NA,NA,17,35,12,418,18,Y,N,0.75,0.5,0.833333333,18,No Breakfast,4,NA
0,2,21,5,F,0,0,2,1,1,0,0,1,1,1,1,15,NA,NA,NA,17,35,12,418,18,Y,N,0.75,0.5,0.833333333,19,No Breakfast,3,NA
0,2,21,5,F,0,0,2,1,1,0,0,1,1,1,1,15,NA,NA,NA,14,25,9,418,18,Y,N,0.75,0.5,0.833333333,20,No Breakfast,3,NA
0,2,25,5,M,0,1,5,1,1,1,1,1,0,1,1,10,0,0,24,24,40,14,533,19,Y,Y,0.875,1,0.833333333,1,No Breakfast,72,28
0,2,25,5,M,0,1,5,1,1,1,1,1,0,1,1,10,0,0,28,28,54,19,533,19,Y,Y,0.875,1,0.833333333,2,No Breakfast,14,32
0,2,25,5,M,0,1,5,1,1,1,1,1,0,1,1,10,0,0,29,29,56,20,533,19,Y,Y,0.875,1,0.833333333,3,No Breakfast,47,8
0,2,25,5,M,0,1,5,1,1,1,1,1,0,1,1,10,0,0,29,29,55,19,533,19,Y,Y,0.875,1,0.833333333,4,No Breakfast,12,8
0,2,25,5,M,0,1,5,1,1,1,1,1,0,1,1,20,0,0,21,21,60,21,533,19,Y,Y,0.875,1,0.833333333,5,No Breakfast,4,5
0,2,25,5,M,0,1,5,1,1,1,1,1,0,1,1,15,0,0,27,27,65,23,533,19,Y,Y,0.875,1,0.833333333,6,No Breakfast,5,4
0,2,25,5,M,0,1,5,1,1,1,1,1,0,1,1,15,0,0,27,27,65,23,533,19,Y,Y,0.875,1,0.833333333,7,No Breakfast,3,4
0,2,25,5,M,0,1,5,1,1,1,1,1,0,1,1,20,0,0,22,22,65,23,533,19,Y,Y,0.875,1,0.833333333,8,No Breakfast,3,4
0,2,25,5,M,0,1,5,1,1,1,1,1,0,1,1,15,0,0,22,22,50,18,533,19,Y,Y,0.875,1,0.833333333,9,No Breakfast,4,5
0,2,25,5,M,0,1,5,1,1,1,1,1,0,1,1,0,0,0,28,28,25,9,533,19,Y,Y,0.875,1,0.833333333,10,No Breakfast,4,4
0,2,25,5,M,0,1,5,1,1,1,1,1,0,1,1,10,NA,NA,NA,26,45,16,533,19,Y,N,0.875,1,0.833333333,11,No Breakfast,10,NA
0,2,25,5,M,0,1,5,1,1,1,1,1,0,1,1,10,NA,NA,NA,28,50,18,533,19,Y,N,0.875,1,0.833333333,12,No Breakfast,27,NA
0,2,25,5,M,0,1,5,1,1,1,1,1,0,1,1,10,NA,NA,NA,29,55,19,533,19,Y,N,0.875,1,0.833333333,13,No Breakfast,11,NA
0,2,25,5,M,0,1,5,1,1,1,1,1,0,1,1,15,NA,NA,NA,24,55,19,533,19,Y,N,0.875,1,0.833333333,14,No Breakfast,8,NA
0,2,25,5,M,0,1,5,1,1,1,1,1,0,1,1,15,NA,NA,NA,24,55,19,533,19,Y,N,0.875,1,0.833333333,15,No Breakfast,3,NA
0,2,25,5,M,0,1,5,1,1,1,1,1,0,1,1,15,NA,NA,NA,23,50,18,533,19,Y,N,0.875,1,0.833333333,16,No Breakfast,3,NA
0,2,25,5,M,0,1,5,1,1,1,1,1,0,1,1,10,NA,NA,NA,29,55,19,533,19,Y,N,0.875,1,0.833333333,17,No Breakfast,3,NA
0,2,25,5,M,0,1,5,1,1,1,1,1,0,1,1,0,NA,NA,NA,32,35,12,533,19,Y,N,0.875,1,0.833333333,18,No Breakfast,2,NA
0,2,25,5,M,0,1,5,1,1,1,1,1,0,1,1,0,NA,NA,NA,32,35,12,533,19,Y,N,0.875,1,0.833333333,19,No Breakfast,3,NA
0,2,25,5,M,0,1,5,1,1,1,1,1,0,1,1,0,NA,NA,NA,29,25,9,533,19,Y,N,0.875,1,0.833333333,20,No Breakfast,2,NA
0,2,19,5,M,0,0,3,0,1,0,0,0,0,1,0,10,0,0,24,24,40,14,473,20,Y,Y,0.25,0,0.333333333,1,No Breakfast,15,21
0,2,19,5,M,0,0,3,0,1,0,0,0,0,1,0,10,0,0,28,28,54,19,473,20,Y,Y,0.25,0,0.333333333,2,No Breakfast,8,22
0,2,19,5,M,0,0,3,0,1,0,0,0,0,1,0,10,0,0,29,29,56,20,473,20,Y,Y,0.25,0,0.333333333,3,No Breakfast,12,7
0,2,19,5,M,0,0,3,0,1,0,0,0,0,1,0,10,0,0,29,29,55,19,473,20,Y,Y,0.25,0,0.333333333,4,No Breakfast,5,7
0,2,19,5,M,0,0,3,0,1,0,0,0,0,1,0,10,0,0,31,31,60,21,473,20,Y,Y,0.25,0,0.333333333,5,No Breakfast,4,7
0,2,19,5,M,0,0,3,0,1,0,0,0,0,1,0,15,0,0,27,27,65,23,473,20,Y,Y,0.25,0,0.333333333,6,No Breakfast,6,5
0,2,19,5,M,0,0,3,0,1,0,0,0,0,1,0,15,0,0,27,27,65,23,473,20,Y,Y,0.25,0,0.333333333,7,No Breakfast,4,6
0,2,19,5,M,0,0,3,0,1,0,0,0,0,1,0,20,0,0,22,22,65,23,473,20,Y,Y,0.25,0,0.333333333,8,No Breakfast,3,4
0,2,19,5,M,0,0,3,0,1,0,0,0,0,1,0,15,0,0,22,22,50,18,473,20,Y,Y,0.25,0,0.333333333,9,No Breakfast,5,6
0,2,19,5,M,0,0,3,0,1,0,0,0,0,1,0,10,0,0,18,18,25,9,473,20,Y,Y,0.25,0,0.333333333,10,No Breakfast,3,4
0,2,19,5,M,0,0,3,0,1,0,0,0,0,1,0,10,NA,NA,NA,26,45,16,473,20,Y,N,0.25,0,0.333333333,11,No Breakfast,7,NA
0,2,19,5,M,0,0,3,0,1,0,0,0,0,1,0,10,NA,NA,NA,28,50,18,473,20,Y,N,0.25,0,0.333333333,12,No Breakfast,4,NA
0,2,19,5,M,0,0,3,0,1,0,0,0,0,1,0,20,NA,NA,NA,19,55,19,473,20,Y,N,0.25,0,0.333333333,13,No Breakfast,5,NA
0,2,19,5,M,0,0,3,0,1,0,0,0,0,1,0,15,NA,NA,NA,24,55,19,473,20,Y,N,0.25,0,0.333333333,14,No Breakfast,4,NA
0,2,19,5,M,0,0,3,0,1,0,0,0,0,1,0,10,NA,NA,NA,29,55,19,473,20,Y,N,0.25,0,0.333333333,15,No Breakfast,4,NA
